name,artist,cover_url,album_url
Hailstork: Orchestral Music,Adolphus Hailstork,https://i.scdn.co/image/ab67616d0000b273ca9956c589907c3dd19581b4,https://open.spotify.com/album/0aTrZGatAonxNcilMeXZ59
Piano Works,Gabriel Olafs,https://i.scdn.co/image/ab67616d0000b27332356544aa47d2a8cbf17198,https://open.spotify.com/album/0HYTxeKs2ySnsuAkwnwDrd
"Rameau, Olafsson: The Arts and the Hours",Vikingur Olafsson,https://i.scdn.co/image/ab67616d0000b2738b89acd4e16b979e0c9c12f1,https://open.spotify.com/album/4omnRCjOvnHa3ETQlqZpd1
Schoenberg: Notturno for Strings and Harp,Arnold Schoenberg,https://i.scdn.co/image/ab67616d0000b2735d4b6fb03eb8ae5cdb53dc43,https://open.spotify.com/album/4rCx7dnAgXhes9ckGrMXA4
Sheku Kanneh-Mason,Sheku Kanneh-Mason,https://i.scdn.co/image/ab67616d0000b27395e8aede74f836b70c3a3455,https://open.spotify.com/album/59gnfcIkUBrYpXwsN5YWax
Jurassic Park,John Williams,https://i.scdn.co/image/ab67616d0000b27392f051ce3c585b5c2db21d52,https://open.spotify.com/album/1yyFmCMeNtuLWsLZAXPStf
Losar,Joep Beving,https://i.scdn.co/image/ab67616d0000b2736b408c717c8b2cdc17834e88,https://open.spotify.com/album/6Fearn2XRW9LK2WNX22FUN
Mozart Chamber Music for Winds and Strings,Wolfgang Amadeus Mozart,https://i.scdn.co/image/ab67616d0000b27363d7ea65310b99499ebfe18d,https://open.spotify.com/album/2NcJGKRXQDbZmKdJ3IOAtM
"Beach: By the Still Waters, Op. 114",Amy Beach,https://i.scdn.co/image/ab67616d0000b273be076dbe734a3427d2cae0dd,https://open.spotify.com/album/52E1rqtwQBOPBGIq07YTHn
This is the Day: Music on Royal Occasions,The Cambridge Singers,https://i.scdn.co/image/ab67616d0000b273d71c4886cc09fa78f7b71bb6,https://open.spotify.com/album/1EbxP2aC9lpKRDk5lhcO5Y
Mozart Chamber Music for Winds and Strings,Wolfgang Amadeus Mozart,https://i.scdn.co/image/ab67616d0000b27363d7ea65310b99499ebfe18d,https://open.spotify.com/album/2NcJGKRXQDbZmKdJ3IOAtM
Melody,Olga Scheps,https://i.scdn.co/image/ab67616d0000b273819946ef157f8d669083ebb3,https://open.spotify.com/album/0CWT7zFSzfNHq6mkY9dZxq
Puccini: Turandot - Highlights,Giacomo Puccini,https://i.scdn.co/image/ab67616d0000b273d9c0c22ec831598f5d7ebc40,https://open.spotify.com/album/4sD3O2NsmbzU7hkjgTpbjG
"ENGLISH STRING MINIATURES, Vol. 4",David Lloyd-Jones,https://i.scdn.co/image/ab67616d0000b2731b26c5d2c72d00ae377aa4e2,https://open.spotify.com/album/3aHnqYoeNpy7hjqqSoEhcQ
Citizen,Bruce Levingston,https://i.scdn.co/image/ab67616d0000b27308d79e94076b7fc85c5c62ae,https://open.spotify.com/album/6CynnUMIeho0HuHG8EFDKE
Antonio Vivaldi: The Four Seasons and Other String Favorites,Antonio Vivaldi,https://i.scdn.co/image/ab67616d0000b2737b0135d36182dc995464d027,https://open.spotify.com/album/2CYrVt1laGXdSNWDpaKjMI
Debussy/Poulenc/Franck/Ravel:Music for Cello & Piano,Daniel Muller-Schott,https://i.scdn.co/image/ab67616d0000b27352acefa1dcb4a43a7706e723,https://open.spotify.com/album/1cUtLiXmkRNUw9j9eyyPgM
Tchaikovsky: Piano Concerto No. 1,Valery Gergiev,https://i.scdn.co/image/ab67616d0000b273f97275d50bfe242402d1a7ad,https://open.spotify.com/album/6CGw0GbQ3PyJhXxHlBVjSk
Si tu voyais son coeur (Bande originale du film),Gabriel Yared,https://i.scdn.co/image/ab67616d0000b2737c37e9d7e91963935220025a,https://open.spotify.com/album/5mEahbNaoYS9Mic3KcE1In
Oswald: Works for Piano,Henrique Oswald,https://i.scdn.co/image/ab67616d0000b27370e5cf8276ff212608393d27,https://open.spotify.com/album/05lkyoohP6mkaYWtQRLfq1
"Benjamin Moser (Edition Ruhr Piano Festival, Vol. 28) [Live]",Benjamin Moser,https://i.scdn.co/image/ab67616d0000b273114a58e180412e0f2d3745ac,https://open.spotify.com/album/3m870YM1LlhKj1bQSxRM6c
Introit: The Music of Gerald Finzi,Gerald Finzi,https://i.scdn.co/image/ab67616d0000b273c6d75d5a2d63612a268aed5f,https://open.spotify.com/album/7D1xCSxqiXQxbmP39RknDJ
Avril 14th (Aphex Twin) [Vanessa Wagner Version],Murcof,https://i.scdn.co/image/ab67616d0000b273976766962fcc67eca83b4d90,https://open.spotify.com/album/19YciIvd4UjiNvViXU9KVv
Schumann & Schubert - Transcriptions for Clarinet & Harp,Anneleen Lenaerts,https://i.scdn.co/image/ab67616d0000b273de589fe35cc2a4167933a996,https://open.spotify.com/album/2O1MCD0Yt1sh79kNyq3Gxk
Magnard: Orchestral Works,Alberic Magnard,https://i.scdn.co/image/ab67616d0000b2730b40b4c909f72193fa7032eb,https://open.spotify.com/album/5cNzmh737G2dscX93MDeZh
Winter,Ola Gjeilo,https://i.scdn.co/image/ab67616d0000b2733f2bc9b1978045ae01a2ee14,https://open.spotify.com/album/66JvWa2FrAi03M673DXRc7
