album_id,album_name,cover_location,artist,track_id,track_name,popularity,explicit,danceability,key,loudness,modality,energy,valence,speechiness,genre,rgb,color-name,color-hex
5rM4E7AWnDj0exkGHaRK5O,Zombie-Apocalypse,image-data/heavy-metal/Zombie-Apocalypse-Accept.jpg,Accept,1rdDtBy28Z5wtSIatYHot0,Zombie-Apocalypse,1,False,0.392,4,-6.0089999999999995,0,0.977,0.207,0.10099999999999999,heavy-metal,"(34.98134164098744, 31.97192780467983, 21.292472317225965)",black,#221f15
31uapL5Q92IadPRWycdPKK,Higher-Power-(Tiësto-Remix),image-data/edm/Higher-Power-(Tiësto-Remix)-Coldplay.jpg,Coldplay,04zCkONaIDxTx2gDjV1yCd,Higher-Power---Tiësto-Remix,67,False,0.629,5,-4.242,1,0.826,0.5329999999999999,0.0467,edm,"(101.72048341496435, 27.081750487795173, 164.3409787759328)",indigo,#651ba4
1PR80skl33OD99DCwsZRlo,Must-Be-Love-(feat.-Electric-Fields),image-data/edm/Must-Be-Love-(feat.-Electric-Fields)-Tseba.jpg,Tseba,4sVKF8qaWjwt9WatIfXAHU,Must-Be-Love-(feat.-Electric-Fields),49,False,0.5429999999999999,5,-5.521,1,0.922,0.73,0.11199999999999999,edm,"(243.4564702361655, 215.44609591261627, 186.80879822439462)",wheat,#f3d7ba
0jYmAPQezr1aG75KerJCdG,Three-Imaginary-Boys,image-data/rock/Three-Imaginary-Boys-The-Cure.jpg,The-Cure,1QFh8OH1e78dGd3VyJZCAC,Boys-Don't-Cry,74,False,0.462,11,-5.766,0,0.836,0.6709999999999999,0.0621,rock,"(222.00384445704918, 110.59185731392199, 111.55757231990923)",lightcoral,#de6e6f
3Gby5NNeNYkMgAnrtEA3lc,On-The-6,image-data/latin/On-The-6-Jennifer-Lopez.jpg,Jennifer-Lopez,42nSaPdT6g3ZIMHmKLlP2p,Let's-Get-Loud,69,False,0.82,5,-4.81,0,0.937,0.9059999999999999,0.0549,latin,"(232.3556421612046, 217.74735163861823, 197.53155004428694)",wheat,#e8d9c5
2kcKdEULKToIB701VWtOPr,Fantasias-(Remix)-[feat.-Farruko-&-Lunay],image-data/latin/Fantasias-(Remix)-[feat.-Farruko-&-Lunay]-Rauw-Alejandro.jpg,Rauw-Alejandro,0A37XY67wSdGqkGjtfW6aV,Fantasias---Remix,71,False,0.816,1,-4.454,1,0.72,0.78,0.0684,latin,"(61.041600127754705, 59.94965665921431, 59.57944746087512)",darkslategray,#3d3b3b
4kOJwgFls0CnE1kPhq9fge,Someone,image-data/alternative/Someone-Joey-Emmanuel.jpg,Joey-Emmanuel,379ePcQ5ApwUoPyXFNEQRV,Someone,26,False,0.5,9,-5.577000000000001,1,0.7240000000000001,0.433,0.0385,alternative,"(158.1720379021828, 155.0291128883258, 155.24195634386464)",darkgray,#9e9b9b
01wNKNEpY0svUkPYOlKmzs,Don't-Explain,image-data/blues/Don't-Explain-Beth-Hart.jpg,Beth-Hart,0tcJCqyRnUu2gEmt9iLcTO,I'd-Rather-Go-Blind,39,False,0.344,9,-7.309,1,0.5920000000000001,0.34600000000000003,0.0343,blues,"(148.39667467074148, 107.43527614058064, 57.924434257440154)",sienna,#946b39
4CA8GvVF7swZafg0zYh9qq,Good-as-Hell,image-data/pop/Good-as-Hell-Lizzo.jpg,Lizzo,3Yh9lZcWyKrK9GjbhuS0hR,Good-as-Hell,68,False,0.682,0,-3.18,0,0.919,0.535,0.0875,pop,"(236.8665222564603, 101.09384629465784, 57.13375232632639)",tomato,#ec6539
6CUsViW7Sum7ezwbPXbqgX,Let-The-Good-Times-Roll,image-data/blues/Let-The-Good-Times-Roll-JD-McPherson.jpg,JD-McPherson,2Rtya81WOGAAQNoCMRmJRD,Head-Over-Heels,41,False,0.867,0,-5.334,1,0.899,0.932,0.0354,blues,"(24.286949330927683, 18.847241016388512, 20.813637047060595)",black,#181214
2m0Xqa3n7iERLXzSMUchf8,Trouble---Spotify-Singles,image-data/edm/Trouble---Spotify-Singles-Aluna.jpg,Aluna,5i5zn4un7FhVeNYiGNnLDA,Trouble---Spotify-Singles,60,False,0.737,8,-7.971,1,0.615,0.7170000000000001,0.0682,edm,"(109.54430435163296, 72.28902898170037, 49.506566850538476)",saddlebrown,#6d4831
2TQ3EtEnMcVqwItpCMsYOY,Skating,image-data/jazz/Skating-We-Three-Trio.jpg,We-Three-Trio,098POWyt9OYxpTbzosh47I,Lexington-Ave.-Blues,43,False,0.708,0,-19.226,1,0.188,0.469,0.0504,jazz,"(229.47743011493415, 229.40107320256698, 229.2671041659113)",gainsboro,#e5e5e5
2miVfa78vOd0o8Vbsgd7g3,Silk-&-Soul-(Expanded-Edition),image-data/jazz/Silk-&-Soul-(Expanded-Edition)-Nina-Simone.jpg,Nina-Simone,0EiGzshQIaM98eOXdKTGaD,The-Look-of-Love,47,False,0.626,7,-13.439,0,0.304,0.496,0.0309,jazz,"(199.5683294551096, 72.37866007368625, 66.98203897614893)",indianred,#c74842
5ZhCzOuYyL2QXfUXSYypqi,Kuula:-Complete-Works-for-Solo-Piano,image-data/classical/Kuula:-Complete-Works-for-Solo-Piano-Toivo-Kuula.jpg,Toivo-Kuula,2VUCqsArnytrqJD2ddq7qS,"3-Piano-Pieces,-Op.-3b:-No.-1,-Elegy",5,False,0.516,5,-22.08,0,0.0114,0.0387,0.0687,classical,"(113.94506669145326, 131.56429799693265, 145.70037644653064)",slategray,#718391
5AHWNPo3gllDmixgAoFru4,Heard-It-In-A-Past-Life,image-data/alternative/Heard-It-In-A-Past-Life-Maggie-Rogers.jpg,Maggie-Rogers,4HfLQJtVT1KiX1eVedDyTm,Alaska,67,False,0.847,9,-10.668,0,0.386,0.17800000000000002,0.0507,alternative,"(108.72545041947464, 46.38932058863981, 34.12470774308898)",saddlebrown,#6c2e22
2Rqva9thIdrhXv0VKSvgt3,Give-It-Back-To-You,image-data/blues/Give-It-Back-To-You-The-Record-Company.jpg,The-Record-Company,3xRzUblYGZhVs52fMjii7R,Off-The-Ground,56,False,0.5429999999999999,7,-4.572,1,0.696,0.8490000000000001,0.0426,blues,"(32.10082343929529, 40.31053715051704, 30.44104270394485)",black,#20281e
0rpoSHdeRK75XyB8APLIAX,Bucket-List,image-data/country/Bucket-List-Mitchell-Tenpenny.jpg,Mitchell-Tenpenny,7D1iGhQakEW8oFCfWBlRek,Bucket-List,67,False,0.565,2,-4.833,1,0.743,0.423,0.0329,country,"(178.71164332299796, 168.95472041056343, 172.90960119747677)",darkgray,#b2a8ac
6riOnMD3YhF8kGpAXpxbdj,bad-idea!,image-data/alternative/bad-idea!-girl-in-red.jpg,girl-in-red,1M4Ud66z18wuIq3oOxqVHa,bad-idea!,75,True,0.511,1,-6.093,1,0.8059999999999999,0.41,0.0481,alternative,"(42.107342561188005, 46.023329361078005, 40.764643872032266)",darkslategray,#2a2e28
6ctUlHVnZfeKaR1UStIknt,I'm-Glad-Trouble-Don't-Last-Always,image-data/blues/I'm-Glad-Trouble-Don't-Last-Always-Luke-Winslow-King.jpg,Luke-Winslow-King,3b9xTm2eiaCRTGqUEWuzxc,I'm-Glad-Trouble-Don't-Last-Always,47,False,0.579,2,-7.124,1,0.522,0.28600000000000003,0.0232,blues,"(164.1852241786168, 164.29715011798876, 164.43361771646397)",darkgray,#a4a4a4
4g9Jfls8z2nbQxj5PiXkiy,Blue-&-Lonesome,image-data/blues/Blue-&-Lonesome-The-Rolling-Stones.jpg,The-Rolling-Stones,4lzwvEOsDWdJ9qWpa83pnS,Ride-'Em-On-Down,0,False,0.521,6,-4.128,0,0.951,0.7020000000000001,0.0947,blues,"(4.7142636098718285, 0.9601825824586748, 246.9658560486886)",blue,#0400f6
1ObA1O7H3uDG6kV6CROeVw,Schnitz-n´Schniggles,image-data/jazz/Schnitz-n´Schniggles-Jack-Rosenbaum.jpg,Jack-Rosenbaum,3BoKHF4H6OG9lSWKa1Scq3,Schnitz-n´Schniggles,47,False,0.754,5,-17.648,1,0.14800000000000002,0.41200000000000003,0.0554,jazz,"(189.03683766096682, 189.79913447329534, 190.2132151150517)",silver,#bdbdbe
7h6XeTzy0SRXDrFJeA9gO7,Let-Go,image-data/pop/Let-Go-Avril-Lavigne.jpg,Avril-Lavigne,4omisSlTk6Dsq2iQD7MA07,Sk8er-Boi,0,False,0.48700000000000004,0,-4.417,1,0.9,0.484,0.0482,pop,"(17.57190526949993, 24.26908281966909, 32.22431292580062)",black,#111820
5kOOtdwY3JI17osYqWEbnD,Poet-Of-the-Blues-(Mojo-Workin'--Blues-For-The-Next-Generation),image-data/blues/Poet-Of-the-Blues-(Mojo-Workin'--Blues-For-The-Next-Generation)-Willie-Dixon.jpg,Willie-Dixon,3Gq3uFAdJltar4ddwboPby,Little-Red-Rooster,48,False,0.584,4,-18.566,1,0.278,0.75,0.0312,blues,"(8.859037829258156, 17.38637995540607, 25.433732663164662)",black,#081119
0eu2mZjF6JQTuLCu9ils6m,Old-Dominion,image-data/country/Old-Dominion-Old-Dominion.jpg,Old-Dominion,7cA3PnUQDlUyBBwpRozQeo,One-Man-Band,76,False,0.706,6,-8.331,1,0.358,0.478,0.0347,country,"(249.4458756886785, 244.99480096221, 239.58159385427174)",seashell,#f9f4ef
57oXPv7yhDbk5TQjspArGP,Call-It-What-It-Is,image-data/blues/Call-It-What-It-Is-Ben-Harper-And-The-Innocent-Criminals.jpg,Ben-Harper-And-The-Innocent-Criminals,5RTeMqtMcVCOukwgiNg11H,Call-It-What-It-Is,39,False,0.615,0,-7.721,1,0.56,0.502,0.0389,blues,"(1.350970610765465, 1.350970610765465, 1.350970610765465)",black,#010101
5uU2uM1RGHfzlA12opjqol,Slippery-When-Wet,image-data/rock/Slippery-When-Wet-Bon-Jovi.jpg,Bon-Jovi,0J6mQxEZnlRt9ymzFntA6z,Livin'-On-A-Prayer,1,False,0.534,0,-3.7769999999999997,1,0.887,0.72,0.0345,rock,"(27.52657757734523, 27.52860032496601, 27.554962363630338)",black,#1b1b1b
4uG8q3GPuWHQlRbswMIRS6,Dookie,image-data/alternative/Dookie-Green-Day.jpg,Green-Day,5kr3j5Clb9rjEposoMyLVt,Welcome-to-Paradise,68,False,0.37,3,-4.162,0,0.96,0.7170000000000001,0.0378,alternative,"(226.1842261400237, 230.19304119342263, 228.47741142566537)",gainsboro,#e2e6e4
7H4gPkbdQlDM7jRTRnsnyO,No-More-Hollywood-Endings,image-data/metal/No-More-Hollywood-Endings-Battle-Beast.jpg,Battle-Beast,4LlEtj8I2XUhkrXFzBBtFJ,No-More-Hollywood-Endings,53,False,0.504,4,-3.466,0,0.924,0.374,0.0373,metal,"(96.66223865607596, 70.11937368757418, 31.481877111293713)",darkolivegreen,#60461f
0DTIwyrz36YwRlhF6QHLyE,Everyday-I-Have-the-Blues,image-data/blues/Everyday-I-Have-the-Blues-B.B.-King.jpg,B.B.-King,1hNlRy6YK4Y9w0goWdmUun,Everyday-I-Have-the-Blues,0,False,0.595,3,-7.013999999999999,1,0.634,0.731,0.0377,blues,"(48.30693040632512, 22.413275797156015, 16.11422282718874)",black,#301610
4OXnPSBtZo8PBFiTOfuumP,Good-Girl-Gone-Bad,image-data/pop/Good-Girl-Gone-Bad-Rihanna.jpg,Rihanna,1Jo0Zg7XlrA6z0mFTZVdkn,Don't-Stop-The-Music,65,False,0.835,6,-5.582000000000001,0,0.669,0.542,0.0643,pop,"(15.722890769637663, 14.438971171647715, 13.619082253372119)",black,#0f0e0d
1UsmQ3bpJTyK6ygoOOjG1r,Speakerboxxx-The-Love-Below,image-data/r-n-b/Speakerboxxx-The-Love-Below-Outkast.jpg,Outkast,1QJb6LWvPXZpTMiqqODqkH,Prototype,57,False,0.643,9,-7.4239999999999995,1,0.376,0.193,0.0426,r-n-b,"(216.87170067483927, 195.6408177933953, 190.5836361458292)",silver,#d8c3be
4QH7wEDzUSjk9qUxj5xGpr,Classic-Piano-Collection,image-data/classical/Classic-Piano-Collection-Danica-Binx.jpg,Danica-Binx,7n5bQsTQ5GA1BATie7hqL0,"Lieder-ohne-Worte,-Op.62:-IV.-Allegro-con-anima",38,False,0.366,7,-28.776,1,0.039,0.26,0.0572,classical,"(223.44615867497228, 220.33277801921867, 203.4220870153073)",gainsboro,#dfdccb
67hVRXYD2WmD4fgPOWNex3,DEATH-STRANDING:-Timefall-(Original-Music-from-the-World-of-Death-Stranding),image-data/alternative/DEATH-STRANDING:-Timefall-(Original-Music-from-the-World-of-Death-Stranding)-Death-Stranding:-Timefall.jpg,Death-Stranding:-Timefall,17KGTOb8fkxlyTnB5eFnsh,Sing-To-Me,47,False,0.55,2,-4.742,0,0.872,0.618,0.0588,alternative,"(253.4745025888176, 253.49392686183205, 253.49220098342502)",white,#fdfdfd
09KOjaflTBRE28GVvXqkYC,Dig-Your-Roots,image-data/country/Dig-Your-Roots-Florida-Georgia-Line.jpg,Florida-Georgia-Line,498ZVInMGDkmmNVpSWqHiZ,May-We-All,70,False,0.514,7,-4.306,1,0.9179999999999999,0.64,0.0365,country,"(22.055520464881255, 23.10406139464376, 23.209859777665486)",black,#161717
6C4gFMJay6Si2kRcNB21Sz,Vivir-Mi-Vida,image-data/latin/Vivir-Mi-Vida-Marc-Anthony.jpg,Marc-Anthony,3tm3GG9BBOYhUzKWlS6A74,Vivir-Mi-Vida,0,False,0.65,8,-3.176,1,0.879,0.899,0.0328,latin,"(27.354752541366782, 27.04247978036655, 28.044408993099356)",black,#1b1b1c
7EJ5pXrSqqfybKyfbvlz84,Re,image-data/latin/Re-Café-Tacvba.jpg,Café-Tacvba,19ScoKGqnfUggyqOVQjsoH,La-ingrata,64,False,0.748,7,-5.731,1,0.835,0.8959999999999999,0.0351,latin,"(195.33886768763114, 14.287703821182534, 30.846970973550743)",firebrick,#c30e1e
6GikhGod1ea9wJLMdX7Fk7,Let-'Em-Roll,image-data/jazz/Let-'Em-Roll-Big-John-Patton.jpg,Big-John-Patton,1f2hIPiAT870zgTAr7o1Jp,Let-'Em-Roll,39,False,0.5329999999999999,0,-11.015999999999998,1,0.562,0.7240000000000001,0.0306,jazz,"(234.49577913772407, 73.77752415435172, 35.570318188079256)",chocolate,#ea4923
4sb0eMpDn3upAFfyi4q2rw,Kind-Of-Blue-(Legacy-Edition),image-data/jazz/Kind-Of-Blue-(Legacy-Edition)-Miles-Davis.jpg,Miles-Davis,0aWMVrwxPNYkKmFthzmpRi,Blue-in-Green-(feat.-John-Coltrane-&-Bill-Evans),62,False,0.42100000000000004,2,-25.358,0,0.0162,0.154,0.0388,jazz,"(6.444571535720983, 3.1160510031877, 2.9177011063191447)",black,#060302
0AYOXJV9OzRPDNhWnrMXeL,For-You,image-data/jazz/For-You-Carol-Welsman.jpg,Carol-Welsman,2ofpYfMA5QKWkyuZmSId8R,Bewitched,46,False,0.484,2,-15.937000000000001,1,0.106,0.316,0.0427,jazz,"(228.6634434155536, 222.3875276571335, 216.13127919364086)",gainsboro,#e4ded8
2OUL7ZpAvUaWyylZ1lXpe0,"It's-Not-Me,-It's-You","image-data/pop/It's-Not-Me,-It's-You-Lily-Allen.jpg",Lily-Allen,5st5644IlBmKiiRE73UsoZ,Fuck-You,62,True,0.775,1,-4.08,0,0.904,0.84,0.0437,pop,"(244.17384609310218, 235.00726497413825, 227.1174635764204)",linen,#f4ebe3
2ctn3RazTjlapX9IACByex,Satie-&-compagnie,image-data/classical/Satie-&-compagnie-Anne-Queffélec.jpg,Anne-Queffélec,2ekmD2yZZqtczOma53dJoV,En-vacances:-Où-l'on-entend-une-vieille-boite-à-musique:,14,False,0.354,10,-31.061999999999998,1,0.155,0.258,0.042,classical,"(49.36509697749767, 49.54165372153922, 45.64852869379965)",darkslategray,#31312d
2BM5FQCILC33Va2jOZ11Mu,Ruin-My-Life,image-data/pop/Ruin-My-Life-Zara-Larsson.jpg,Zara-Larsson,5tAa8Uaqr4VvA3693mbIhU,Ruin-My-Life,71,True,0.665,11,-5.265,1,0.6990000000000001,0.585,0.0578,pop,"(12.081336979145412, 32.44733297963515, 31.31767538668734)",black,#0c201f
4bPT6Q8ppaSNppk1kbEbLl,Mellon-Collie-And-The-Infinite-Sadness-(Remastered),image-data/alternative/Mellon-Collie-And-The-Infinite-Sadness-(Remastered)-The-Smashing-Pumpkins.jpg,The-Smashing-Pumpkins,4iCGSi1RonREsPtfEKYj5b,"Tonight,-Tonight---Remastered-2012",1,False,0.27699999999999997,6,-9.381,1,0.67,0.217,0.0376,alternative,"(55.45533990992923, 77.95190864250482, 96.56613231825007)",darkslategray,#374d60
3TnwdCTnQXlR3adEsOLoob,Root-City,image-data/blues/Root-City-Fantastic-Negrito.jpg,Fantastic-Negrito,047ghmBqV2962LxO24aUm9,Root-City,43,False,0.645,4,-8.626,0,0.74,0.672,0.0324,blues,"(45.27106652937855, 53.96917660344771, 85.82970737702195)",darkslategray,#2d3555
6SL49HqoUwu2hhfukBAK3Q,BLAME-IT-ON-BABY-(DELUXE),image-data/hip-hop/BLAME-IT-ON-BABY-(DELUXE)-DaBaby.jpg,DaBaby,4Z5FyQlevoHoa5FsIVKZju,PRACTICE,74,True,0.8490000000000001,1,-7.307,1,0.536,0.308,0.349,hip-hop,"(235.9190837903628, 93.24846760712086, 14.864914801888725)",chocolate,#eb5d0e
6eh82ojicL8RSJF7GkYTh7,No-More-Tears-(Expanded-Edition),image-data/heavy-metal/No-More-Tears-(Expanded-Edition)-Ozzy-Osbourne.jpg,Ozzy-Osbourne,0S3gpZzlT9Hb7CCSV2owX7,"Mama,-I'm-Coming-Home",68,False,0.282,8,-6.557,1,0.6559999999999999,0.242,0.0302,heavy-metal,"(9.183793278787038, 4.792261822216061, 4.02935330282439)",black,#090404
0zAsh6hObeNmFgFPrUiFcP,Reflection-(Deluxe),image-data/pop/Reflection-(Deluxe)-Fifth-Harmony.jpg,Fifth-Harmony,41Fflg7qHiVOD6dEPvsCzO,Worth-It-(feat.-Kid-Ink),74,False,0.884,8,-3.865,1,0.765,0.594,0.0882,pop,"(14.656197329184494, 9.300207441981073, 8.447264358874627)",black,#0e0908
2guirTSEqLizK7j9i1MTTZ,Nevermind-(Remastered),image-data/alternative/Nevermind-(Remastered)-Nirvana.jpg,Nirvana,5ghIJDpPoe3CfHMGu71E6T,Smells-Like-Teen-Spirit,77,False,0.502,1,-4.556,1,0.912,0.72,0.0564,alternative,"(1.769805398618958, 103.5372253609542, 173.38559322033902)",darkcyan,#0167ad
0lziEfJ5vqzrFLev10QnAz,Drop-(feat.-DaBaby),image-data/hip-hop/Drop-(feat.-DaBaby)-Yo-Gotti.jpg,Yo-Gotti,6Ht7wDd0wi2wPDLde7m1Gr,Drop-(feat.-DaBaby),68,True,0.9209999999999999,5,-7.76,1,0.511,0.32799999999999996,0.475,hip-hop,"(223.3629270917406, 233.9098735539413, 234.7450901264461)",lavender,#dfe9ea
5FnEu6Hpo6dZ8qIp3BX5Bz,Distorted-Light-Beam,image-data/pop/Distorted-Light-Beam-Bastille.jpg,Bastille,7bREivF1RTm0vOYB2wi7nE,Distorted-Light-Beam,73,False,0.562,4,-4.253,0,0.82,0.266,0.0911,pop,"(13.210850572270758, 7.6240539607509925, 20.820909791008308)",black,#0d0714
6MTPPsqX8KnmDWmnQmbxJ5,Brett-Young,image-data/country/Brett-Young-Brett-Young.jpg,Brett-Young,3T6MAweakkNrMYs8jZIWtg,Like-I-Loved-You,64,False,0.5820000000000001,1,-6.051,1,0.568,0.64,0.0297,country,"(83.36980646138696, 72.93337878271409, 66.55073287126463)",darkslategray,#534842
7gK12eyazCnccBA9cBOYgM,Voodoo-Signs,image-data/edm/Voodoo-Signs-Pan-Pot.jpg,Pan-Pot,55n6s78gkNHPL9NpV3eW23,Voodoo,47,False,0.56,5,-6.385,0,0.9440000000000001,0.24600000000000002,0.0527,edm,"(218.3922126897332, 41.094918450080144, 29.34365984727067)",crimson,#da291d
4rX32NbzVfD94VvckCyNjc,California,image-data/indie/California-The-Lagoons.jpg,The-Lagoons,35QAUfIbfIXT3p3cWhaKxZ,California,60,False,0.7859999999999999,4,-7.18,1,0.6859999999999999,0.542,0.0289,indie,"(163.1200648202711, 163.4524528579847, 161.6175972304066)",darkgray,#a3a3a1
4ZnIw6llQFlXcFgjMNtrTw,Platinum,image-data/country/Platinum-Miranda-Lambert.jpg,Miranda-Lambert,6s9m5J92By7jii22Q2XtY2,Somethin'-Bad-(with-Carrie-Underwood)---(Duet-with-Carrie-Underwood),66,False,0.68,9,-5.308,1,0.888,0.484,0.055,country,"(87.45022883295195, 83.05965258997296, 80.03047638859995)",dimgray,#575350
0dYgfOuAerUldWRodoOR6J,The-Gathering,image-data/metal/The-Gathering-Testament.jpg,Testament,3pKsUMqpVr4ZJ13Mm91Xig,Down-for-Life,48,False,0.344,1,-10.614,1,0.955,0.35200000000000004,0.0444,metal,"(39.35938365312571, 25.77929439358895, 19.45903508486171)",black,#271913
4DrioCjbX3t5SBgZv1nGYx,Southside,image-data/r-n-b/Southside-Lloyd.jpg,Lloyd,5alHSYINUsuSia89S1sLnt,Feels-So-Right,24,False,0.672,2,-8.182,1,0.474,0.226,0.0444,r-n-b,"(47.67657242875081, 44.54895171416614, 37.86785129941783)",darkslategray,#2f2c25
7lsD2fAcYKfTe4FKbeZIbj,Colorblind-(U.S.-Version),image-data/blues/Colorblind-(U.S.-Version)-Robert-Randolph-&-The-Family-Band.jpg,Robert-Randolph-&-The-Family-Band,4a8mshDjwAIwNcgDvCtMMa,Ain't-Nothing-Wrong-with-That,43,False,0.7,1,-2.977,1,0.92,0.747,0.165,blues,"(102.12588468841706, 36.857759364750564, 22.854565855342656)",saddlebrown,#662416
6a1IXJ5uCSDmNngN10IZRV,Not-Today-Mate,image-data/jazz/Not-Today-Mate-Yazmin-Lacey.jpg,Yazmin-Lacey,7wkKPIBtnWwXpQxDXFSmQO,Not-Today-Mate,43,False,0.6779999999999999,0,-7.8870000000000005,0,0.45399999999999996,0.602,0.237,jazz,"(225.69584966710224, 212.78766100429345, 191.00874245535442)",wheat,#e1d4bf
7wFsG5BDL7B2UqoK8FgTfk,Work-from-Home,image-data/pop/Work-from-Home-Fifth-Harmony.jpg,Fifth-Harmony,0SJPThTy7ynySPF4euczx7,Work-from-Home,0,False,0.8029999999999999,8,-4.213,1,0.631,0.659,0.0444,pop,"(18.671548355275636, 18.671548355275636, 18.671548355275636)",black,#121212
1Co6e9ag1gRKcWdG7xKcCi,Never-Say-Never,image-data/r-n-b/Never-Say-Never-Brandy.jpg,Brandy,6sHsXIJoEN5JpdkGMQDJxt,The-Boy-Is-Mine,67,False,0.7040000000000001,1,-6.537000000000001,0,0.7070000000000001,0.7609999999999999,0.0391,r-n-b,"(21.15002318750966, 20.940794558664393, 20.759352295563463)",black,#151414
1I8t93pjEtNM1vbtoUII0m,Peace-Or-Love,image-data/indie/Peace-Or-Love-Kings-of-Convenience.jpg,Kings-of-Convenience,4sIGvv9NQzQ9JCpKXRANb3,Catholic-Country,63,False,0.794,2,-11.661,0,0.408,0.5760000000000001,0.102,indie,"(180.80785400343967, 182.10467227211925, 174.35022931396904)",darkgray,#b4b6ae
5FoxaIGIRuXsbhZhwdfknU,RISER,image-data/country/RISER-Dierks-Bentley.jpg,Dierks-Bentley,1soxUgYIZb1qx1c7o1Lc7z,Drunk-On-A-Plane,70,False,0.423,9,-5.566,1,0.73,0.66,0.032,country,"(221.15248764600182, 215.82468553459117, 181.24949460916443)",wheat,#ddd7b5
6AZ3VDmcFGG0rZfJPgUCVp,God-Whispered-Your-Name,image-data/country/God-Whispered-Your-Name-Keith-Urban.jpg,Keith-Urban,7Ce11Oh1kConF6UlkBWnaZ,God-Whispered-Your-Name,61,False,0.594,2,-6.712000000000001,1,0.6,0.5,0.0498,country,"(134.161621370739, 136.11866329740602, 146.87231189727194)",lightslategray,#868892
30Perjew8HyGkdSmqguYyg,Blood-Sugar-Sex-Magik-(Deluxe-Edition),image-data/heavy-metal/Blood-Sugar-Sex-Magik-(Deluxe-Edition)-Red-Hot-Chili-Peppers.jpg,Red-Hot-Chili-Peppers,3d9DChrdc6BOeFsbrZ3Is0,Under-the-Bridge,80,False,0.5589999999999999,4,-13.495999999999999,1,0.345,0.45799999999999996,0.0459,heavy-metal,"(238.7057792065464, 238.1116387813253, 239.6976327902389)",whitesmoke,#eeeeef
5YG0aqiSCfhcWmW2KEsSWJ,If-You're-Going-Through-Hell,image-data/country/If-You're-Going-Through-Hell-Rodney-Atkins.jpg,Rodney-Atkins,5jFid6SUnYqohvNvNuZvIz,These-Are-My-People,62,False,0.5579999999999999,0,-3.687,1,0.8959999999999999,0.63,0.0545,country,"(59.63966400327803, 39.78373284163081, 36.36721983200164)",darkslategray,#3b2724
43iBTEWECK7hSnE0p6GgNo,The-Emancipation-of-Mimi,image-data/r-n-b/The-Emancipation-of-Mimi-Mariah-Carey.jpg,Mariah-Carey,4VKnkoNNM6yTb4cXXX3wqD,Shake-It-Off,62,False,0.777,2,-6.516,1,0.493,0.82,0.126,r-n-b,"(3.514488766620815, 4.035052728106372, 5.489316827143512)",black,#030405
1VIX8YDyQOaUhWpHhP6Ttu,Chained-To-The-Rhythm,image-data/pop/Chained-To-The-Rhythm-Katy-Perry.jpg,Katy-Perry,5ndfVSDyPq90jaIUhNPeby,Chained-To-The-Rhythm,0,False,0.446,0,-5.365,1,0.7929999999999999,0.47,0.156,pop,"(241.27250984395508, 208.45760536677844, 209.4624471343153)",pink,#f1d0d1
1B7euahBGNhpkUIZcUyGrA,Gimme-Some,image-data/alternative/Gimme-Some-BEGINNERS.jpg,BEGINNERS,5vZlGDYJRXFjRtlQ2oRits,Gimme-Some,24,False,0.866,9,-4.495,0,0.828,0.617,0.0703,alternative,"(252.89504441878552, 238.9093715389872, 4.763861724438579)",yellow,#fcee04
0uLz2ygHQAtLknyGasJOr5,Know-Your-Worth,image-data/pop/Know-Your-Worth-Khalid.jpg,Khalid,0TrPqhAMoaKUFLR7iYDokf,Know-Your-Worth,77,False,0.79,9,-7.726,0,0.6940000000000001,0.508,0.0708,pop,"(12.558597271470642, 111.78682613137808, 160.83406454714827)",darkcyan,#0c6fa0
4HxM9RlVFPOEwNRorTuLiZ,Hotel-Del-Luna-OST-Part.5,image-data/kpop/Hotel-Del-Luna-OST-Part.5-HEIZE.jpg,HEIZE,6td501MwDVFewdz6qNOtG8,Can-You-See-My-Heart,64,False,0.39799999999999996,9,-10.715,1,0.165,0.125,0.0354,kpop,"(70.80679616238953, 83.45810293492131, 104.2446240370528)",darkslategray,#465368
6mGDfbDErYIJsmSewvccWm,Meet-The-Orphans,image-data/latin/Meet-The-Orphans-Don-Omar.jpg,Don-Omar,2a1o6ZejUi8U3wzzOtCOYw,Danza-Kuduro,76,False,0.4,0,-4.89,1,0.915,0.878,0.28,latin,"(11.227528609562073, 7.711076459550178, 6.3907550810053655)",black,#0b0706
0SVzFcpsByITKgURaxXdsV,RAPSTAR,image-data/hip-hop/RAPSTAR-Polo-G.jpg,Polo-G,43PGPuHIlVOc04jrZVh9L6,RAPSTAR,92,True,0.789,6,-6.862,1,0.536,0.43700000000000006,0.242,hip-hop,"(9.704489889838065, 10.200937670779766, 11.866626398596368)",black,#090a0b
46Y0Rsn7iR4OqG58OS2kvM,Kerry-Muzzey:-The-Architect,image-data/classical/Kerry-Muzzey:-The-Architect-The-Chamber-Orchestra-Of-London.jpg,The-Chamber-Orchestra-Of-London,0C1RaT1eyqvoeqskbaTg3E,The-Secret-History,55,False,0.228,3,-14.032,0,0.22,0.0383,0.0357,classical,"(207.2061474765474, 207.50424506053142, 207.76217179393117)",lightgray,#cfcfcf
